Title,Semester,Description,Skills,URL
Englisch - English through Board Games B1-C1+,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950876664
Englisch - English through Cinema C1,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837725
Englisch - English Writing for Social Scientists C2,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838497
Englisch - Focus on the USA C1,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836820
Englisch - Intercultural Communication C1,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836973
Englisch - Introduction to Academic Writing C1,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837251
Englisch - Introduction to English Pronunciation B2,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839113
Englisch - Key Issues in Business and Technology Today,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950841048
"Englisch - Literature, Technology and Society C1",2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839470
Englisch - Management and Shakespeare C1,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837576
Englisch - Professional English for Business and Technology C1,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840963
Englisch - Scientific Presentation and Writing C2,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838824
Englisch - Selected Readings in Popular Science C1,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950884787
Englisch - The Science of Science Fiction C1,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836851
Englisch - Writing Academic Research Papers C2,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836824
Entrepreneurial Idea Development,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837418
Entrepreneurial Opportunities in 6G Communication Network Technologies,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950842363
Entrepreneurship and Family Enterprise - Lecture,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950841526
Entrepreneurship and Management in Health Care,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838907
Entrepreneurship and Management in Sport,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840496
Entrepreneurship for Students of Information Systems,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836991
Entrepreneurship in Life Sciences,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950886010
Entrepreneurship,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838128
Entspannungsverfahren,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836970
Entwerfen und Konstruieren 1,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840427
Entwicklung Methodischer Forschungsfragen,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838648
Entwicklung modularer robotischer Systeme,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839814
Entwicklung von genetischen Maschinen,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840455
Entwicklung von Impfstoffen gegen Infektionskrankheiten,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836541
Entwicklung von Starterkulturen,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836665
Entwicklungsgenetik der Pflanzen 1,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836418
Entwurf Baukonstruktion,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840082
Entwurf digitaler Systeme mit VHDL und SystemC,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836375
Entwurf Holzbau,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840083
Entwurf unbemannter Flugsysteme,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950884654
Entwurf und Wissenschaft,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839406
Entwurf von städtischen Verkehrsanlagen,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950841402
Entwürfe aus Holzbau und Baukonstruktion präsentieren,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950841166
Environmental Behavior and Support for Climate Policies,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840734
Environmental Geology / Geochemistry,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836671
Environmental Hydrodynamic Modelling,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837718
Environmental Hydrodynamic Modelling II,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836068
Environmental Management,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838779
Environmental monitoring and data analysis; ecological data analysis,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840362
Environmental monitoring and data analysis; ecological monitoring,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840420
Environmental Resources in a Changing World,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838565
Environmental Sensing and Modeling,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839047
Environmental Technology,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950874980
Enzymatic Biotransformations,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838130
"Enzymtechnologie, Vorlesung",2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836965
Epidemiologie,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836706
Epidemiologie und Management von Pflanzenkrankheiten im Ackerbau,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840631
Erd- und Dammbau und Bauen mit Geokunststoffen,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839798
Erdmessung Physikalische Geodäsie,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838796
Erdrotation,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836514
Erfassen und Bewerten I,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950841462
Erfolgreich durchs Studium. Selbstkompetenzen für den Lernalltag,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838761
"Erfolgreiche Innovationen - Netzwerke, Finanzierung und Management",2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950884330
Erfolgsmodell Baum,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837499
Ergänzungen zu Algebra für LG,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839071
Ergänzungen zu Analysis 1 für LB,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950842037
Ergänzungen zu Analysis 3 für LB,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950842170
Ergänzungen zu Geometrie für Lehramt an Berufsschulen,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950888276
Ergänzungen zu Lineare Algebra 1 für Lehramt an Beruflichen Schulen,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837102
Erkenntnisse der Werkstoffwissenschaften,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950841576
Erlebnispädagogik erfahren und gestalten,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840774
Ernährung,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839827
"Ernährung, Bewegung und Gesundheit",2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837900
Ernährung und Leistungsstoffwechsel,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950842415
Ernährung und Symptomatik der Ernährungsstörungen von Pflanzen in hydroponischen Systemen,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840817
Ernährungslehre I - Berufliche Bildung,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836764
Ernährungslehre III - Berufliche Bildung,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836833
Ernährungsphysiologie der Makro- und Mikronährstoffe,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950841348
Ernährungsplanung,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839640
Erneuerbare Energie,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950874531
Erneuerbare Energien und Landschaftsästhetik,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840620
Erstsemesterexkursion Thalhauser Forst,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838608
Ertragsphysiologie - Crop Physiology,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838668
Erziehungs- und Bildungsprozesse in der Schule arrangieren,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838467
ESPACE Matlab Introduction,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837828
Estimation Theory,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950841882
Ethical and moral aspects of intercultural corporate management,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950842132
Ethics & Responsibility,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950877464
Ethics of AI,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950842297
Ethics of Generative AI,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950841194
Ethik,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950841688
Ethik für Nerds Campus Heilbronn,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839062
Ethik in Gesundheit und Pflege,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836857
Ethikanträge in der Mensch-Technik-Forschung,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839012
EU Fintech Regulation,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950842210
European Business Law,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838371
Evaluation Methods in Public Health and Health Care II,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839980
Evidence-based Neurorehabilitation and Prevention,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838025
Evidenzbasierte Entscheidungen auf der Grundlage von Big Data Analytics,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838427
Evolutionsgenetik der Pflanzen und Mikroorganismen,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837414
Exam Review in Cost Accounting,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838409
Examenskolloquium,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838487
Examenskolloquium - Bioinformatik,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838894
Examenskolloquium AG Wildbiologie,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950841042
Examenskolloquium BiNa,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838255
Examenskolloquium Biothermodynamics,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839337
Examenskolloquium Crop Physiology,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950842213
Examenskolloquium Ernährung und Immunologie,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839252
Examenskolloquium Holz-Bioprozesse,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839429
Examenskolloquium Holztechnologie,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839619
Examenskolloquium Lebensmittelmikrobiologie,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840680
Examenskolloquium Microbiome Data Integration,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950841635
Examenskolloquium Mikrobiologie,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840453
Examenskolloquium Stoffstrommanagement,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840597
Examensvorbereitung Sportmedizin und -biologie,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839235
Examensvorbereitung Sportpädagogik und -didaktik,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840411
